2015 03 10    8.06   -3.35  -14.13   -0.29   -8.35   -4.75              0.65              0.65              5.09              5.09
2015 03 11   12.44   -1.62   -8.93    4.82   -7.62   -1.88              0.38              0.38              -999              2.92
2015 03 12   12.80   -0.57   -7.40    5.17   -7.63   -1.16              0.64              0.64              5.09              5.07
2015 03 13   11.69    2.06   -5.64    8.16   -3.54    1.75              0.66              0.66              5.12              5.09
2015 03 14   12.11    1.72   -6.53    8.47   -3.64    1.53              0.64              0.64              5.17              5.15
2015 03 15   10.29    2.04   -4.69    9.19   -1.10    2.80              0.60              0.60              5.18              4.84
2015 03 16   15.43    4.68   -3.31   14.81   -0.62    6.68              0.64              0.64              -999              5.19
2015 03 17    7.70    3.68    0.60   10.30    2.60    6.16              0.29              0.29              -999              2.33
2015 03 18    5.53    4.57    2.72    8.55    3.02    5.04              0.13              0.13              -999              1.08
2015 03 19   17.34    8.60    2.93   17.91    0.57    8.45              0.65              0.65              5.22              5.20
2015 03 20   14.43    8.99   -1.26   18.72    4.29   10.02              0.65              0.65              5.41              5.38
2015 03 21   14.46    6.34   -0.70   15.76    1.30    7.50              0.65              0.65              5.46              5.31
2015 03 22   17.25    3.71   -6.13   12.62   -4.63    3.77              0.67              0.67              5.65              5.65
2015 03 23   13.90    1.06   -9.67    8.44   -5.46    0.61              0.64              0.64              5.66              5.64
2015 03 24   14.51    2.74   -8.13   10.47   -4.05    2.35              0.69              0.69              5.74              5.74
2015 03 25   15.45    3.99   -5.50   12.10   -3.35    3.31              0.65              0.65              5.76              5.76
2015 03 26   15.06    5.06   -2.18   13.92   -1.14    4.97              0.66              0.66              5.76              5.76
2015 03 27   15.69    5.96   -0.64   14.46   -1.23    5.05              0.66              0.66              5.82              5.78
2015 03 28   14.97    5.70   -1.21   13.64   -1.32    5.37              0.64              0.64              5.79              5.72
2015 03 29   14.03    7.80    4.26   16.19    2.16    7.57              0.57              0.57              5.68              5.16
2015 03 30   16.00    9.55    4.58   18.83    2.83    9.67              0.65              0.65              5.80              5.75
2015 03 31    9.39    9.41    8.66   14.17    4.78    9.93              0.12              0.12              -999              1.08
2015 04 01   11.38    9.36    3.84   14.09    2.71    8.82              0.50              0.50              -999              4.48
2015 04 02   14.46   11.08    7.82   16.23    1.77   11.01              0.47              0.47              -999              4.33
2015 04 03   12.92   11.14    5.88   17.19    4.27   10.16              0.23              0.23              -999              2.12
2015 04 04   12.77    9.10    3.38   15.92    3.15    8.52              0.42              0.42              -999              3.79
2015 04 05    9.42    9.34    5.72   13.33    3.91    8.77              0.11              0.11              -999              0.98
2015 04 06   11.24    8.65    1.27   14.64    3.41    8.26              0.37              0.37              -999              3.46
2015 04 07    9.96    7.43    0.48   11.73    1.78    6.31              0.23              0.23              -999              2.17
2015 04 08   11.54    6.78    0.12   11.71    0.17    5.89              0.39              0.39              -999              3.66
2015 04 09   13.64    6.68   -0.23   12.95   -0.69    6.40              0.53              0.53              -999              4.99
2015 04 10   14.86    8.41   -0.45   16.96    2.11    9.08              0.67              0.67              6.28              6.27
2015 04 11   15.51    9.84    1.48   18.45    2.94   10.27              0.64              0.64              6.23              6.19
2015 04 12   11.36    8.80    3.49   15.54    4.17    9.30              0.38              0.38              -999              3.66
2015 04 13    9.37    8.59    2.12   13.34    3.97    7.91              0.34              0.34              -999              3.26
2015 04 14    6.72    6.38    2.83    9.49    2.77    5.63              0.15              0.15              -999              1.47
2015 04 15   12.46    8.72    4.56   15.36    2.90    7.83              0.51              0.51              -999              5.06
2015 04 16   12.86    7.35    3.96   14.64    1.78    7.65              0.13              0.13              -999              1.32
2015 04 17   15.93    7.37   -0.55   15.56   -0.37    7.28              0.64              0.64              6.58              6.58
2015 04 18   19.59   11.58    1.13   21.56    1.96   11.83              0.61              0.61              6.54              6.23
2015 04 19    9.02   12.04    8.99   17.47    8.45   12.24              0.10              0.10              -999              1.01
2015 04 20    9.68    9.76    5.15   14.74    5.05    9.46              0.27              0.27              -999              2.64
2015 04 21   15.87   10.06    2.40   19.26    3.39   10.15              0.68              0.68              6.77              6.75
2015 04 22   14.51   10.07    3.14   17.98    3.47   10.08              0.58              0.58              -999              5.84
2015 04 23   14.28   10.12    1.28   18.36    4.08   10.79              0.67              0.67              6.81              6.73
2015 04 24   14.51   12.19    3.38   20.06    5.55   11.68              0.68              0.68              6.80              6.76
2015 04 25   14.46   11.74    1.15   20.71    6.26   12.44              0.66              0.66              6.80              6.80
2015 04 26   18.20   13.33    6.53   22.52    4.32   13.03              0.65              0.65              6.74              6.74
2015 04 27   15.89   14.07    6.68   22.77    6.89   14.52              0.66              0.66              6.80              6.76
2015 04 28   12.23   15.47    5.42   22.63   10.39   16.80              0.56              0.56              -999              5.87
2015 04 29    7.95   14.73   10.73   19.46   11.52   15.02              0.22              0.22              -999              2.29
2015 04 30   16.13   18.37   11.31   25.82    9.69   17.77              0.58              0.58              6.59              6.12
2015 05 01   15.03   18.60   12.01   25.87   10.85   18.14              0.60              0.60              6.66              6.43
2015 05 02   11.58   18.61   12.94   24.20   12.62   18.23              0.43              0.43              -999              4.51
2015 05 03    6.97   18.36   14.26   21.48   14.50   18.17              0.19              0.19              -999              1.99
2015 05 04   12.94   13.99    2.62   18.77    5.84   13.38              0.63              0.63              -999              6.81
2015 05 05   14.81   12.09    1.59   19.08    4.27   11.18              0.66              0.66              7.13              7.13
2015 05 06   10.75   11.40    4.74   16.75    6.00   11.37              0.44              0.44              -999              4.83
2015 05 07   13.79   14.20    5.08   22.14    8.35   14.09              0.52              0.52              -999              5.68
2015 05 08   11.13   13.61    7.55   18.94    7.81   13.32              0.46              0.46              -999              5.05
2015 05 09   12.38   15.98    7.19   22.17    9.79   15.02              0.52              0.52              -999              5.73
2015 05 10   15.56   17.31    7.36   23.67    8.11   16.03              0.64              0.64              6.91              6.89
2015 05 11   12.26   16.19    9.98   21.82    9.56   15.79              0.33              0.33              -999              3.59
2015 05 12    8.22   13.81    7.82   17.39    9.17   12.78              0.27              0.27              -999              2.99
2015 05 13   12.92   15.61    9.61   21.59    8.67   15.02              0.63              0.63              7.03              7.00
2015 05 14   15.45   17.91   12.72   24.81    9.36   17.17              0.58              0.58              -999              6.47
2015 05 15   11.33   15.34   11.43   20.48    9.16   15.31              0.39              0.39              -999              4.40
2015 05 16   16.84   15.36    3.68   23.81    6.97   15.12              0.65              0.65              7.36              7.32
2015 05 17   15.09   15.68    4.65   23.36    8.27   15.68              0.59              0.59              -999              6.40
2015 05 18   10.89   15.12    7.85   20.69    9.80   14.93              0.33              0.33              -999              3.66
2015 05 19   13.44   15.24   10.16   21.76    8.33   14.22              0.19              0.19              -999              2.17
2015 05 20   14.90   15.25    5.82   21.27    6.37   14.19              0.61              0.61              -999              6.76
2015 05 21   15.74   16.62    7.26   24.68    8.94   16.08              0.63              0.63              7.28              7.24
2015 05 22   16.93   17.64    8.69   25.79    8.86   16.92              0.63              0.63              7.29              7.24
2015 05 23   14.84   18.50    6.46   26.13   11.29   18.06              0.60              0.60              7.24              6.93
2015 05 24   16.27   19.53    6.22   28.12   11.84   19.02              0.64              0.64              7.36              7.36
2015 05 25   18.34   20.29    8.78   29.94   11.60   19.49              0.65              0.65              7.34              7.34
2015 05 26   16.74   19.79    8.51   28.34   11.60   19.07              0.66              0.66              7.49              7.44
2015 05 27   16.26   20.86    7.09   29.26   13.01   20.91              0.67              0.67              7.55              7.48
2015 05 28   15.69   22.40    8.76   30.11   14.43   21.93              0.63              0.63              7.31              7.27
2015 05 29   13.36   21.38    9.84   28.52   15.16   20.95              0.46              0.46              -999              5.31
2015 05 30   12.57   18.96   10.68   24.50   11.93   18.29              0.11              0.11              -999              1.25
2015 05 31   18.01   20.53    7.08   28.78   10.77   19.56              0.55              0.55              -999              6.37
2015 06 01   14.40   19.63    8.69   25.78   11.38   19.01              0.49              0.49              -999              5.54
2015 06 02   13.83   22.13    8.65   29.03   15.20   21.23              0.56              0.56              -999              6.51
2015 06 03   14.73   20.41    5.83   26.90   12.18   19.63              0.62              0.62              7.22              7.14
2015 06 04   16.97   21.70    6.34   29.43   12.46   20.83              0.62              0.62              7.10              7.05
2015 06 05    7.13   17.95   10.29   20.35   13.22   17.06              0.14              0.14              -999              1.58
2015 06 06   15.15   20.82   10.53   26.47   11.32   19.39              0.56              0.56              -999              6.56
2015 06 07   13.52   22.32   11.17   28.39   14.87   21.04              0.49              0.49              -999              5.61
2015 06 08    9.38   20.12   11.67   24.64   15.26   19.62              0.24              0.24              -999              2.75
2015 06 09   14.59   22.37   12.88   28.70   14.11   20.81              0.54              0.54              -999              6.31
2015 06 10   17.75   24.90   12.06   32.66   14.91   23.79              0.59              0.59              6.98              6.95
2015 06 11   12.12   23.65   13.27   29.10   16.98   23.16              0.34              0.34              -999              3.92
2015 06 12   10.91   23.24   14.20   28.43   17.52   22.12              0.56              0.56              6.93              6.45
2015 06 13   11.36   22.32   15.20   27.41   16.05   21.61              0.53              0.53              -999              6.03
2015 06 14    7.63   21.11   16.34   25.08   17.45   20.65              0.54              0.54              6.79              6.15
2015 06 15   12.95   24.27   15.46   29.89   16.93   23.02              0.49              0.49              -999              5.60
2015 06 16   12.93   25.35   15.45   30.32   17.39   23.65              0.49              0.49              -999              5.72
2015 06 17   13.59   24.61   15.29   30.11   16.53   23.03              0.53              0.53              6.83              6.28
2015 06 18   12.25   24.15   14.86   29.72   17.47   22.61              0.51              0.51              -999              5.84
2015 06 19   12.60   23.92   14.11   28.77   16.16   22.19              0.53              0.53              -999              6.13
2015 06 20    6.80   19.74   15.17   22.76   15.96   19.14              0.07              0.07              -999              0.78
2015 06 21   14.60   23.61   13.71   29.17   14.57   21.88              0.56              0.56              -999              6.59
2015 06 22   13.89   24.55   14.76   29.43   15.54   22.72              0.53              0.53              -999              6.23
2015 06 23   11.46   25.16   15.32   29.26   17.80   23.25              0.53              0.53              -999              6.28
2015 06 24   12.30   24.46   16.05   29.42   17.12   23.47              0.48              0.48              -999              5.47
2015 06 25    9.62   23.87   16.78   28.21   18.59   22.98              0.31              0.31              -999              3.62
2015 06 26    5.63   19.63   15.95   21.92   16.29   19.42              0.24              0.24              -999              2.73
2015 06 27   11.49   21.38   14.74   26.28   14.79   20.81              0.51              0.51              -999              5.83
2015 06 28   14.37   24.52   16.08   29.86   15.49   23.01              0.58              0.58              6.85              6.61
2015 06 29   11.01   23.30   16.58   28.47   17.46   22.60              0.56              0.56              -999              6.31
2015 06 30    9.47   24.00   16.73   28.04   18.57   22.82              0.26              0.26              -999              2.97
2015 07 01   10.84   23.10   15.10   27.74   16.91   21.99              0.53              0.53              -999              6.24
2015 07 02   10.81   22.51   15.01   27.31   16.50   21.43              0.46              0.46              -999              5.30
2015 07 03   11.87   22.03   12.37   27.63   15.76   21.07              0.46              0.46              -999              5.19
2015 07 04   15.05   23.50   12.27   28.69   13.64   21.82              0.56              0.56              -999              6.38
2015 07 05   13.23   24.27   14.11   29.11   15.87   22.55              0.51              0.51              7.01              5.96
2015 07 06   13.54   25.55   13.42   30.71   17.17   23.89              0.60              0.60              7.05              6.74
2015 07 07   10.38   22.61   13.43   27.92   17.55   22.35              0.25              0.25              -999              2.87
2015 07 08    9.10   21.44   15.25   26.06   16.96   20.67              0.21              0.21              -999              2.36
2015 07 09   13.88   24.94   17.57   30.73   16.85   23.73              0.36              0.36              -999              4.14
2015 07 10   14.42   27.59   18.39   33.09   18.67   26.37              0.41              0.41              -999              4.68
2015 07 11   13.79   29.15   19.69   34.86   21.07   27.79              0.51              0.51              -999              5.86
2015 07 12    4.90   24.32   22.19   27.83   22.93   24.52              0.08              0.08              -999              0.97
2015 07 13    4.27   23.47   20.77   25.26   20.99   23.04              0.11              0.11              -999              1.30
2015 07 14    9.38   25.06   19.89   29.59   20.21   24.38              0.52              0.52              -999              5.76
2015 07 15   11.56   24.76   18.12   30.39   18.83   24.16              0.55              0.55              -999              6.24
2015 07 16   10.02   21.18   14.46   25.66   15.64   20.40              0.55              0.55              -999              6.22
2015 07 17    9.29   20.52   12.44   24.06   14.77   19.60              0.44              0.44              -999              4.88
2015 07 18    9.46   22.66   16.10   26.34   16.88   21.96              0.30              0.30              -999              3.38
2015 07 19    8.43   23.63   18.98   27.46   19.03   23.04              0.28              0.28              -999              3.21
2015 07 20   11.24   25.86   19.80   30.97   19.73   25.00              0.25              0.25              -999              2.87
2015 07 21   11.15   26.17   20.93   31.29   20.15   25.01              0.28              0.28              -999              3.15
2015 07 22    8.84   27.04   22.04   30.88   22.04   26.27              0.34              0.34              -999              3.84
2015 07 23    8.53   26.60   22.12   30.61   22.08   25.74              0.28              0.28              -999              3.15
2015 07 24    3.93   24.55   23.09   26.81   22.88   24.41              0.12              0.12              -999              1.38
2015 07 25    3.91   24.31   23.27   26.69   22.78   24.34              0.09              0.09              -999              0.95
2015 07 26    6.02   24.81   22.37   27.99   21.97   24.56              0.41              0.41              -999              4.57
2015 07 27    7.15   24.53   21.55   28.17   21.02   24.19              0.16              0.16              -999              1.74
2015 07 28    7.87   25.47   21.94   29.39   21.52   25.01              0.47              0.47              -999              5.19
2015 07 29    5.58   25.06   23.76   27.78   22.20   24.96              0.19              0.19              -999              2.03
2015 07 30    7.82   26.18   23.56   30.54   22.73   26.02              0.46              0.46              -999              5.01
2015 07 31    7.30   26.22   23.29   29.79   22.49   25.94              0.48              0.48              -999              5.16
2015 08 01    7.78   25.89   22.51   29.70   21.92   25.74              0.47              0.47              -999              5.09
2015 08 02    6.38   25.71   23.19   28.81   22.43   25.34              0.29              0.29              -999              3.21
2015 08 03    7.30   25.89   23.05   29.75   22.45   25.71              0.48              0.48              -999              5.06
2015 08 04    7.67   25.91   22.73   29.92   22.26   25.68              0.45              0.45              -999              4.81
2015 08 05    6.68   25.80   23.05   28.90   22.22   25.64              0.43              0.43              -999              4.59
2015 08 06    9.98   26.46   21.63   31.23   21.25   26.49              0.56              0.56              -999              6.09
2015 08 07    9.26   27.96   22.00   32.71   23.44   28.33              0.57              0.57              -999              6.03
2015 08 08    7.80   25.87   22.56   29.77   21.98   25.88              0.36              0.36              -999              3.78
2015 08 09    7.11   24.82   21.29   28.37   21.26   24.30              0.48              0.48              -999              5.02
2015 08 10    8.68   24.99   21.06   29.10   20.41   24.55              0.48              0.48              -999              5.00
2015 08 11    8.60   24.84   20.49   29.32   20.72   24.61              0.34              0.34              -999              3.58
2015 08 12   11.15   24.95   19.51   29.94   18.80   24.59              0.60              0.60              -999              6.11
2015 08 13    9.44   24.99   20.16   28.97   19.52   24.37              0.50              0.50              -999              5.14
2015 08 14    8.87   24.84   20.19   28.78   19.91   24.38              0.51              0.51              -999              5.23
2015 08 15    9.70   25.09   20.40   29.58   19.87   24.86              0.52              0.52              -999              5.43
2015 08 16    8.87   24.67   20.26   28.87   20.01   24.66              0.30              0.30              -999              3.03
2015 08 17   10.34   24.33   19.23   29.02   18.69   23.76              0.62              0.62              6.37              6.12
2015 08 18   10.51   25.24   19.47   30.10   19.59   24.66              0.58              0.58              6.34              6.05
2015 08 19    8.44   24.08   18.40   28.74   20.31   24.28              0.34              0.34              -999              3.46
2015 08 20    7.64   24.23   19.55   28.16   20.52   23.98              0.25              0.25              -999              2.56
2015 08 21    8.06   23.37   19.24   27.56   19.50   23.34              0.34              0.34              -999              3.39
2015 08 22    8.19   23.18   19.31   27.23   19.05   22.98              0.40              0.40              -999              3.96
2015 08 23   10.78   24.97   18.64   29.51   18.72   24.24              0.58              0.58              -999              5.85
2015 08 24    7.07   22.81   19.42   26.81   19.74   22.75              0.40              0.40              -999              3.94
2015 08 25    4.76   20.08   17.88   22.44   17.68   20.17              0.09              0.09              -999              0.86
2015 08 26    7.05   20.30   16.75   23.26   16.21   19.73              0.39              0.39              -999              3.84
2015 08 27    8.09   21.12   16.42   25.91   17.82   21.34              0.61              0.61              6.05              5.90
2015 08 28   10.57   20.53   15.56   26.13   15.56   20.96              0.45              0.45              -999              4.34
2015 08 29   10.37   21.50   16.09   27.31   16.95   21.77              0.61              0.61              -999              5.66
2015 08 30    9.95   22.18   16.61   27.76   17.81   22.27              0.58              0.58              -999              5.59
2015 08 31   10.92   22.85   17.92   27.85   16.93   22.50              0.55              0.55              -999              5.19
2015 09 01    8.87   22.31   18.02   27.02   18.15   21.91              0.51              0.51              -999              4.85
2015 09 02    7.65   21.29   18.30   25.21   17.56   21.15              0.26              0.26              -999              2.48
2015 09 03    8.25   21.66   18.27   25.81   17.56   21.39              0.45              0.45              -999              4.16
2015 09 04    9.13   22.56   17.93   27.14   18.01   22.46              0.55              0.55              -999              5.04
2015 09 05    6.60   20.82   17.38   23.70   17.10   20.50              0.15              0.15              -999              1.37
2015 09 06    9.40   19.25   15.67   23.91   14.51   18.93              0.32              0.32              -999              2.92
2015 09 07   12.18   19.37   14.25   25.31   13.14   18.84              0.63              0.63              5.86              5.63
2015 09 08   13.28   17.89   11.57   24.97   11.68   17.51              0.67              0.67              5.96              5.96
2015 09 09   13.26   18.05   13.49   24.72   11.45   17.69              0.64              0.64              5.86              5.84
2015 09 10   12.61   19.69   15.50   25.38   12.77   19.17              0.61              0.61              5.59              5.53
2015 09 11    7.59   19.99   16.81   23.99   16.40   19.57              0.25              0.25              -999              2.24
2015 09 12    9.08   17.01   11.34   21.53   12.45   16.63              0.28              0.28              -999              2.50
2015 09 13   12.72   16.51   10.15   22.51    9.79   16.44              0.64              0.64              5.62              5.50
2015 09 14   12.77   19.34   12.75   25.71   12.94   19.41              0.61              0.61              -999              5.35
2015 09 15   11.78   18.92   11.55   25.26   13.48   18.46              0.61              0.61              5.52              5.33
2015 09 16   12.27   18.03   11.26   24.03   11.77   17.37              0.60              0.60              5.50              5.07
2015 09 17   13.41   18.20   12.93   24.70   11.28   17.55              0.62              0.62              5.35              5.21
2015 09 18   14.03   19.13   12.77   25.56   11.53   18.38              0.61              0.61              -999              5.25
2015 09 19   12.73   19.89   14.02   25.77   13.04   19.31              0.61              0.61              -999              5.04
2015 09 20   11.37   19.47   14.70   25.27   13.90   19.69              0.54              0.54              -999              4.57
2015 09 21   11.17   19.65   12.68   26.26   15.09   20.29              0.61              0.61              -999              5.00
2015 09 22   14.06   20.16   13.17   27.57   13.51   20.23              0.62              0.62              5.20              5.13
2015 09 23   11.05   19.22   13.40   25.57   14.52   18.99              0.31              0.31              -999              2.52
2015 09 24   12.98   19.74   14.52   26.48   13.50   19.37              0.58              0.58              -999              4.62
2015 09 25   12.31   20.16   14.52   26.01   13.70   19.78              0.55              0.55              -999              4.40
2015 09 26   10.69   18.80   13.23   25.23   14.54   19.05              0.45              0.45              -999              3.69
2015 09 27   13.02   18.61   10.95   26.43   13.41   19.03              0.65              0.65              5.05              5.04
2015 09 28   12.38   18.78   11.02   26.39   14.01   19.14              0.59              0.59              -999              4.63
2015 09 29   11.29   17.46    9.28   23.65   12.36   17.18              0.62              0.62              4.87              4.76
2015 09 30   11.56   17.32    9.44   24.02   12.46   17.58              0.42              0.42              -999              3.24
2015 10 01   13.76   15.15   13.18   21.75    7.99   15.12              0.07              0.07              -999              0.56
2015 10 02   14.67   13.55    7.78   19.97    5.30   13.34              0.51              0.51              -999              3.94
2015 10 03   10.09   14.53    8.73   19.17    9.09   14.36              0.57              0.57              4.83              4.30
2015 10 04   13.34   13.75    5.46   20.45    7.12   13.75              0.51              0.51              4.81              3.89
2015 10 05   12.92   14.79    8.51   22.68    9.76   15.57              0.64              0.64              4.70              4.68
2015 10 06   12.69   14.90    9.63   22.80   10.11   15.75              0.63              0.63              4.68              4.68
2015 10 07   11.15   15.07   11.57   21.80   10.65   16.32              0.55              0.55              4.56              4.04
2015 10 08   11.23   16.03   11.57   22.68   11.45   16.32              0.60              0.60              4.49              4.23
2015 10 09   11.12   12.24    4.49   17.48    6.37   11.95              0.64              0.64              4.68              4.66
2015 10 10    7.36   10.57    7.71   15.05    7.68   10.71              0.23              0.23              -999              1.61
2015 10 11    7.40    8.66    6.70   12.38    4.99    8.64              0.20              0.20              -999              1.40
2015 10 12   10.44    9.57    5.00   15.32    4.88    8.99              0.61              0.61              -999              4.23
2015 10 13   14.69   11.20    7.89   19.48    4.79   11.72              0.62              0.62              4.33              4.28
2015 10 14   13.06   13.30    8.25   21.62    8.57   14.54              0.64              0.64              4.31              4.29
2015 10 15   14.54   14.04    8.17   22.69    8.15   14.93              0.59              0.59              -999              4.01
2015 10 16   12.98   14.62    8.76   22.78    9.81   15.70              0.58              0.58              4.11              3.90
2015 10 17   14.76   14.54    8.93   23.68    8.92   15.50              0.60              0.60              4.16              4.09
2015 10 18   11.11   14.41   10.94   22.34   11.23   15.57              0.58              0.58              4.06              3.90
2015 10 19   10.84   14.64   11.86   21.34   10.51   14.65              0.55              0.55              3.91              3.58
2015 10 20   11.77   14.87   10.09   22.48   10.70   15.36              0.59              0.59              3.92              3.81
2015 10 21   11.36   14.85   12.40   21.40   10.04   14.86              0.54              0.54              -999              3.39
2015 10 22    9.57   14.26   10.40   20.16   10.58   14.21              0.47              0.47              -999              3.03
2015 10 23    8.59   14.75   11.63   19.99   11.40   14.53              0.26              0.26              -999              1.65
2015 10 24    9.76   14.17   10.24   19.69    9.93   14.16              0.48              0.48              3.71              3.00
2015 10 25   12.21   11.71    4.94   18.74    6.53   11.97              0.62              0.62              3.78              3.73
2015 10 26   11.60   11.98    7.75   18.23    6.63   12.02              0.42              0.42              -999              2.59
2015 10 27   10.77   10.19    5.07   14.29    3.52    9.84              0.44              0.44              -999              2.66
2015 10 28   11.43    6.44    0.13   12.68    1.25    6.20              0.62              0.62              3.66              3.62
2015 10 29   10.48    5.68   -1.57   11.46    0.98    5.69              0.57              0.57              3.59              3.41
2015 10 30   10.75    2.65   -4.35    8.32   -2.44    2.14              0.64              0.64              3.65              3.64
2015 10 31   11.91    2.14   -4.99    8.93   -2.98    2.36              0.64              0.64              3.65              3.64
2015 11 01   10.17    4.78   -3.36   10.99    0.82    5.50              0.48              0.48              -999              2.77
2015 11 02   10.10    6.60    1.86   13.57    3.47    7.33              0.46              0.46              -999              2.61
2015 11 03   11.55    7.24    4.58   15.56    4.01    9.19              0.62              0.62              3.60              3.48
2015 11 04   12.35    7.83    3.74   16.68    4.33   10.20              0.63              0.63              3.61              3.50
2015 11 05   10.00    9.59    6.00   16.90    6.90   10.89              0.53              0.53              -999              2.96
2015 11 06    8.85   10.05    6.60   15.82    6.97   10.05              0.49              0.49              -999              2.72
2015 11 07    3.50    9.14    7.53   10.79    7.29    9.20              0.08              0.08              -999              0.41
2015 11 08    3.38   10.05    8.22   12.18    8.81   10.01              0.14              0.14              -999              0.77
2015 11 09    4.00    9.60    7.96   11.86    7.86    9.49              0.26              0.26              -999              1.37
2015 11 10    8.15    8.50    5.26   13.16    5.01    8.23              0.32              0.32              -999              1.71
2015 11 11   10.61    8.56    5.68   14.18    3.56    8.57              0.48              0.48              -999              2.54
2015 11 12    9.09   11.16    8.25   16.71    7.62   11.24              0.45              0.45              -999              2.35
2015 11 13    4.18    9.50    8.01   12.20    8.03    9.75              0.09              0.09              -999              0.45
2015 11 14    3.77   10.79    9.83   13.31    9.54   11.00              0.19              0.19              -999              0.96
2015 11 15    8.74   10.46    9.06   16.28    7.55   11.37              0.42              0.42              -999              2.15
2015 11 16    5.98    9.93    8.88   13.83    7.85   10.48              0.16              0.16              -999              0.79
2015 11 17    8.75   11.31    8.82   16.51    7.76   11.24              0.49              0.49              2.91              2.42
2015 11 18    5.63    7.99    5.37   10.39    4.76    8.01              0.09              0.09              -999              0.47
2015 11 19    8.04    6.57    4.45   10.56    2.52    6.94              0.22              0.22              -999              1.08
2015 11 20    7.33    6.53    4.83   11.48    4.15    6.69              0.41              0.41              -999              2.00
2015 11 21   10.09    6.43    2.22   13.10    3.01    6.76              0.52              0.52              2.84              2.52
2015 11 22    8.91    7.00    5.62   12.03    3.12    7.23              0.40              0.40              -999              1.89
2015 11 23    4.30    6.65    5.06    8.37    4.07    6.46              0.21              0.21              -999              0.99
2015 11 24    6.45    3.82    0.78    7.32    0.87    3.40              0.30              0.30              -999              1.42
2015 11 25    6.62    1.82    0.05    3.60   -3.02    1.37              0.12              0.12              -999              0.54
2015 11 26    5.10   -3.30   -6.77   -2.25   -7.35   -4.13              0.29              0.29              -999              1.34
2015 11 27    8.48   -4.36   -8.14   -0.13   -8.61   -4.94              0.48              0.48              -999              2.20
2015 11 28    8.03   -2.18   -4.15    2.41   -5.62   -2.03              0.22              0.22              -999              1.01
2015 11 29    7.22    0.92    0.01    4.53   -2.68    1.03              0.11              0.11              -999              0.49
2015 11 30    6.57    0.19   -1.52    4.58   -1.99    0.75              0.56              0.56              -999              2.53
2015 12 01    9.48   -0.22   -4.44    6.97   -2.51    1.41              0.62              0.62              2.77              2.76
2015 12 02    6.34    2.57    1.37    6.31   -0.02    3.15              0.07              0.07              -999              0.33
2015 12 03    6.39   -1.46   -4.33    1.31   -5.08   -1.64              0.19              0.19              -999              0.82
2015 12 04    8.21   -2.28   -5.32    2.22   -5.99   -2.49              0.40              0.40              -999              1.76
2015 12 05    7.77    0.12   -2.89    5.29   -2.48    0.26              0.56              0.56              2.73              2.46
2015 12 06    6.25   -1.55   -6.29    2.57   -3.68   -1.10              0.52              0.52              -999              2.25
2015 12 07   10.57   -0.23   -3.42    6.64   -3.94    0.75              0.50              0.50              -999              2.16
2015 12 08    7.41   -0.64   -4.30    5.41   -2.00    0.85              0.63              0.63              2.70              2.69
2015 12 09    7.68    0.42   -1.03    6.87   -0.81    2.33              0.50              0.50              -999              2.13
2015 12 10    4.87    2.74    3.38    6.87    2.01    3.80              0.17              0.17              -999              0.74
2015 12 11    9.98    1.85   -0.60    7.38   -2.60    2.24              0.54              0.54              2.61              2.29
2015 12 12   10.40    0.32   -2.52    7.49   -2.91    1.22              0.63              0.63              2.66              2.66
2015 12 13    9.87    1.17   -1.15    8.62   -1.25    1.96              0.60              0.60              2.58              2.54
2015 12 14    7.89    1.71    1.33    6.41   -1.49    2.36              0.17              0.17              -999              0.70
2015 12 15    8.58    1.50   -0.70    5.61   -2.97    1.58              0.29              0.29              -999              1.21
2015 12 16    6.23   -2.51   -7.03    0.11   -6.13   -3.03              0.56              0.56              -999              2.35
2015 12 17    6.84   -5.36  -11.17   -2.22   -9.06   -6.25              0.65              0.65              2.72              2.71
2015 12 18   11.46   -3.76   -5.73    2.32   -9.14   -3.33              0.17              0.17              -999              0.73
2015 12 19    7.68   -1.58   -5.33    3.79   -3.89   -1.06              0.58              0.58              2.66              2.43
2015 12 20    5.79   -2.00   -7.39    2.52   -3.26   -0.40              0.40              0.40              -999              1.67
2015 12 21    5.37   -1.17   -1.75    3.31   -2.07   -0.03              0.19              0.19              -999              0.79
2015 12 22   11.33   -0.31   -3.48    6.29   -5.04    0.16              0.61              0.61              2.59              2.53
2015 12 23    7.82    0.80    0.93    6.83   -0.99    1.85              0.35              0.35              -999              1.44
2015 12 24    7.08   -1.47   -3.23    2.38   -4.70   -1.27              0.39              0.39              -999              1.63
2015 12 25    9.96   -3.87   -8.92    1.00   -8.95   -3.94              0.64              0.64              2.69              2.68
2015 12 26   11.56   -0.93   -2.89    5.30   -6.25   -0.67              0.36              0.36              -999              1.52
2015 12 27   10.04   -7.31  -12.63   -2.15  -12.18   -8.06              0.65              0.65              2.75              2.73
2015 12 28   10.55   -8.82  -13.58   -3.34  -13.89   -8.97              0.64              0.64              2.71              2.71
2015 12 29   11.65   -6.83  -10.98    0.19  -11.46   -5.79              0.57              0.57              2.69              2.41
2015 12 30    9.66   -2.48   -4.39    3.34   -6.32   -1.75              0.51              0.51              -999              2.13
2015 12 31    6.84   -1.30   -3.05    3.00   -3.83   -1.13              0.32              0.32              -999              1.36
2016 01 01    9.02   -2.00   -3.32    3.61   -5.40   -1.17              0.39              0.39              -999              1.64
