2016 01 15    9.97   -2.82   -7.58    2.09   -7.88   -2.60              0.61              0.61              -999              2.81
2016 01 16    8.71   -1.69   -5.20    3.23   -5.48   -1.04              0.38              0.38              -999              1.76
2016 01 17    5.22   -0.59   -2.61    2.98   -2.24    0.12              0.35              0.35              -999              1.63
2016 01 18   10.21   -6.16  -11.92   -2.98  -13.18   -8.08              0.58              0.58              -999              2.73
2016 01 19    5.68  -10.30  -16.06   -9.71  -15.39  -12.69              0.60              0.60              -999              2.88
2016 01 20    9.11   -9.06  -13.63   -6.22  -15.33  -10.94              0.55              0.55              3.04              2.62
2016 01 21    7.60   -7.08  -12.31   -3.63  -11.23   -8.61              0.58              0.58              -999              2.79
2016 01 22    9.90   -7.22  -12.89   -3.46  -13.37   -8.62              0.51              0.51              -999              2.46
2016 01 23    5.27   -9.67  -15.65   -8.89  -14.16  -12.13              0.55              0.55              -999              2.72
2016 01 24    6.45  -10.80  -16.32  -10.16  -16.60  -13.47              0.60              0.60              3.21              2.98
2016 01 25   10.82   -8.53  -12.95   -4.55  -15.37   -9.72              0.64              0.64              3.19              3.19
2016 01 26    8.71   -4.02   -6.88    0.68   -8.03   -3.72              -999              -999              -999              2.91
2016 01 27    8.86   -3.67   -7.86    1.58   -7.28   -3.09              0.62              0.62              -999              3.17
2016 01 28    9.15   -2.69   -6.88    3.00   -6.15   -1.60              0.40              0.40              -999              2.04
2016 01 29    5.73   -1.08   -4.20    2.82   -2.92   -0.74              0.25              0.25              -999              1.28
2016 01 30    8.32   -1.33   -4.73    2.95   -5.38   -1.75              0.61              0.61              -999              3.18
2016 01 31    6.41   -4.30  -10.70   -1.85   -8.26   -5.58              0.64              0.64              -999              3.39
2016 02 01    8.33   -6.11  -12.14   -2.94  -11.26   -7.48              0.64              0.64              -999              3.40
2016 02 02   10.61   -6.40  -11.78   -1.23  -11.84   -6.92              0.64              0.64              -999              3.46
2016 02 03   10.21   -4.76   -8.86    1.73   -8.48   -3.94              0.63              0.63              3.43              3.43
2016 02 04    9.06   -3.71   -6.92    1.92   -7.14   -3.15              0.59              0.59              -999              3.25
2016 02 05   10.45   -4.19   -9.27    1.49   -8.96   -4.26              0.60              0.60              -999              3.33
2016 02 06    9.59   -4.51   -9.67    0.12   -9.47   -5.34              0.64              0.64              3.60              3.60
2016 02 07    8.88   -4.65   -9.99    0.49   -8.40   -4.38              0.65              0.65              3.66              3.66
2016 02 08   10.50   -1.99   -3.06    4.17   -6.33   -0.98              0.41              0.41              -999              2.34
2016 02 09    8.95   -1.70   -5.62    3.49   -5.46   -1.56              0.64              0.64              3.71              3.67
2016 02 10   11.53   -0.94   -6.93    5.63   -5.90    0.10              0.64              0.64              3.71              3.70
2016 02 11   11.46    2.00   -1.82   10.09   -1.37    3.21              0.36              0.36              -999              2.13
2016 02 12    3.64    3.84    5.71    7.38    3.74    5.80              0.14              0.14              -999              0.80
2016 02 13   10.78    7.09    8.42   13.97    3.18    8.67              0.21              0.21              -999              1.28
2016 02 14    9.84   -1.13   -6.70    2.49   -7.35   -2.45              0.27              0.27              -999              1.66
2016 02 15    5.37   -3.67  -11.43   -3.49   -8.87   -5.81              0.66              0.66              4.06              4.04
2016 02 16    7.76   -2.76   -6.35    1.05   -6.70   -2.76              0.42              0.42              -999              2.62
2016 02 17    9.85   -1.51   -5.04    3.51   -6.34   -1.65              0.66              0.66              4.12              4.11
2016 02 18    8.08    1.22    0.05    6.07   -2.01    1.78              0.54              0.54              -999              3.41
2016 02 19    7.34    0.36   -3.43    4.63   -2.72    0.60              0.16              0.16              -999              1.02
2016 02 20    8.71    0.38   -5.77    4.64   -4.07    0.01              0.66              0.66              -999              4.22
2016 02 21    7.42   -0.83   -7.89    2.58   -4.84   -1.54              0.66              0.66              -999              4.29
2016 02 22    5.11   -0.10   -6.23    2.09   -3.02   -0.43              0.41              0.41              -999              2.70
2016 02 23    8.30    0.06   -5.46    2.67   -5.63   -0.81              0.67              0.67              -999              4.40
2016 02 24    8.66   -2.68   -9.88    0.01   -8.66   -4.38              0.68              0.68              4.59              4.55
2016 02 25    9.20   -1.71   -5.86    3.41   -5.79   -1.55              0.61              0.61              -999              4.10
2016 02 26    9.06   -0.76   -6.95    3.94   -5.12   -0.66              0.67              0.67              4.60              4.53
2016 02 27    7.27    1.05   -4.94    4.99   -2.28    1.12              0.65              0.65              -999              4.43
2016 02 28    7.99   -0.17   -3.86    4.64   -3.34    0.23              0.09              0.09              -999              0.64
2016 02 29    5.46   -2.91   -8.93   -1.84   -7.31   -3.85              0.54              0.54              -999              3.77
2016 03 01   10.06   -2.82   -8.76    0.90   -9.16   -3.87              0.63              0.63              -999              4.45
2016 03 02    9.67    0.70   -0.52    6.00   -3.67    0.92              0.48              0.48              4.48              3.46
2016 03 03    9.42    3.25    1.85    9.77    0.35    4.00              0.34              0.34              -999              2.47
2016 03 04   12.20    7.29    5.03   14.48    2.29    7.85              0.60              0.60              4.50              4.36
2016 03 05   10.27    7.09    7.09   13.86    3.59    7.73              0.04              0.04              -999              0.27
2016 03 06    9.76    4.25   -0.82   10.34    0.58    4.65              0.63              0.63              4.73              4.67
2016 03 07   11.21    4.19   -0.15   10.91   -0.30    4.88              0.23              0.23              -999              1.70
2016 03 08    7.17    0.95   -5.47    4.63   -2.55    0.17              0.41              0.41              -999              3.12
2016 03 09    7.43    0.36   -7.21    3.67   -3.76   -0.99              0.65              0.65              5.04              4.99
2016 03 10    6.57   -0.53   -8.15    2.09   -4.48   -1.91              0.66              0.66              5.12              5.09
2016 03 11    7.89   -0.23   -7.79    2.93   -4.97   -1.45              0.66              0.66              5.15              5.11
2016 03 12    7.52    0.98   -2.97    4.98   -2.53    0.95              0.49              0.49              -999              3.82
2016 03 13    6.45    1.85   -0.82    5.60   -0.86    1.83              0.30              0.30              -999              2.37
2016 03 14    9.70    2.52   -2.83    7.70   -2.00    1.91              0.63              0.63              -999              5.01
2016 03 15   10.67    2.91   -3.10    8.53   -2.14    2.59              0.65              0.65              5.29              5.20
2016 03 16    9.72    4.23   -0.96   10.41    0.70    4.45              0.65              0.65              5.28              5.23
2016 03 17    9.35    3.61   -0.64    9.70    0.35    5.77              0.40              0.40              -999              3.26
2016 03 18   11.87    7.11    3.34   15.56    3.69    8.55              0.56              0.56              -999              4.58
2016 03 19   11.62    7.13    2.61   13.53    1.91    6.62              0.64              0.64              5.40              5.27
2016 03 20   12.66    6.39    1.99   13.12    0.47    6.04              0.63              0.63              -999              5.26
2016 03 21   12.79    5.81    1.78   12.50   -0.29    5.32              0.65              0.65              5.51              5.46
2016 03 22    9.70    5.52    1.96   10.27    0.57    4.80              0.56              0.56              -999              4.76
2016 03 23   10.71    5.77    0.20   10.43   -0.27    4.84              0.64              0.64              -999              5.51
2016 03 24   11.43    4.90   -1.78    9.71   -1.72    3.96              0.66              0.66              5.70              5.66
2016 03 25   10.83    4.44   -1.30    9.27   -1.55    4.11              0.61              0.61              -999              5.32
2016 03 26    9.93    4.91   -0.63   10.03    0.10    4.46              0.65              0.65              -999              5.65
2016 03 27   10.19    5.17    0.66   10.91    0.72    4.70              0.65              0.65              5.78              5.68
2016 03 28   12.44    6.76    1.57   13.21    0.78    5.97              0.65              0.65              5.85              5.80
2016 03 29    9.40    8.12    5.00   13.46    4.06    7.67              0.58              0.58              -999              5.19
2016 03 30   10.58    7.25    2.87   12.79    2.21    6.33              0.59              0.59              5.93              5.32
2016 03 31   13.86    7.83    0.38   16.42    2.56    9.63              0.56              0.56              -999              5.08
2016 04 01   13.53    9.66    2.00   18.66    5.13   11.32              0.64              0.64              -999              5.80
2016 04 02   12.31    9.83    6.11   16.63    4.32   10.09              0.59              0.59              5.70              5.43
2016 04 03    6.56    8.21    4.77   12.07    5.52    8.61              0.11              0.11              -999              0.99
2016 04 04   14.40    9.18    1.79   16.27    1.86    8.88              0.64              0.64              6.02              5.95
2016 04 05   12.15    8.26    2.43   15.15    3.01    8.22              0.64              0.64              6.08              5.96
2016 04 06   16.14   11.22    4.45   19.50    3.36   11.27              0.52              0.52              -999              4.91
2016 04 07   11.80   11.28    7.04   17.58    5.78   11.23              0.61              0.61              5.94              5.78
2016 04 08    9.13    9.74    6.29   13.56    4.43    8.24              0.44              0.44              -999              4.13
2016 04 09   10.67   10.51    7.97   15.94    5.27    9.42              0.19              0.19              -999              1.79
2016 04 10   12.71   10.61    6.45   16.13    3.42   10.02              0.46              0.46              -999              4.39
2016 04 11   13.53    9.60    1.74   15.08    1.55    8.54              0.65              0.65              6.29              6.25
2016 04 12   10.03   10.08    4.65   15.31    5.28   10.21              0.52              0.52              -999              5.02
2016 04 13   11.61   13.66    9.68   18.92    7.30   12.93              0.55              0.55              -999              5.39
2016 04 14   11.08   11.27    6.59   17.44    6.36   10.39              0.40              0.40              -999              3.95
2016 04 15   14.33   10.87    4.58   18.34    4.01   10.80              0.64              0.64              6.42              6.32
2016 04 16   12.83   12.43    8.74   19.21    6.38   13.26              0.16              0.16              -999              1.56
2016 04 17    7.86   10.56    5.65   13.98    6.12    9.94              0.62              0.62              -999              6.11
2016 04 18   10.57   10.55    5.23   15.22    4.65    9.47              0.64              0.64              6.54              6.41
2016 04 19   10.67   11.82    4.15   15.93    5.25   10.15              0.65              0.65              6.61              6.53
2016 04 20    8.75   11.64    6.24   16.31    7.56   11.85              0.34              0.34              -999              3.42
2016 04 21    9.56   12.62   10.47   17.78    8.22   12.44              0.17              0.17              -999              1.77
2016 04 22   10.32   11.96    8.56   16.86    6.54   11.40              0.29              0.29              -999              2.93
2016 04 23   12.98   10.18    3.64   16.85    3.86   10.37              0.51              0.51              -999              5.23
2016 04 24   14.45   11.93    2.37   19.38    4.93   12.61              0.66              0.66              6.89              6.77
2016 04 25   14.57   13.22    5.31   20.83    6.26   13.49              0.65              0.65              6.74              6.70
2016 04 26   13.64   14.26    8.81   22.98    9.34   15.17              0.59              0.59              -999              6.17
2016 04 27    6.84   10.64    6.55   14.66    7.81   10.86              0.21              0.21              -999              2.19
2016 04 28   12.23   13.17    6.96   18.96    6.73   12.72              0.59              0.59              -999              6.17
2016 04 29   12.95   13.37    6.54   19.18    6.23   12.33              0.65              0.65              6.90              6.86
2016 04 30    8.50   11.49    8.76   16.40    7.90   11.58              0.47              0.47              -999              4.99
2016 05 01   12.53   14.30    8.98   21.00    8.47   14.25              0.53              0.53              -999              5.62
2016 05 02   11.40   16.38   14.02   22.53   11.14   16.90              0.55              0.55              6.53              5.87
2016 05 03    7.70   13.25   10.59   17.23    9.54   13.24              0.07              0.07              -999              0.70
2016 05 04    8.82   12.79    6.27   17.22    8.39   12.86              0.64              0.64              6.89              6.86
2016 05 05   15.71   15.16    8.65   22.37    6.67   15.13              0.62              0.62              6.78              6.68
2016 05 06    7.80   14.76   12.47   17.60    9.80   14.83              0.19              0.19              -999              2.05
2016 05 07   12.43   14.18    9.05   19.81    7.38   13.81              0.64              0.64              7.01              6.88
2016 05 08   13.21   15.55    9.43   22.55    9.35   16.04              0.62              0.62              -999              6.77
2016 05 09    9.50   15.85    8.50   21.84   12.35   16.59              0.38              0.38              -999              4.16
2016 05 10    6.86   13.51   10.78   16.93   10.07   13.49              0.16              0.16              -999              1.80
2016 05 11   12.30   14.76    9.09   20.36    8.05   13.86              0.63              0.63              6.99              6.95
2016 05 12   10.79   14.98   10.69   19.99    9.19   14.42              0.62              0.62              -999              6.82
2016 05 13   11.31   15.62    7.97   21.64   10.32   15.18              0.66              0.66              7.26              7.24
2016 05 14   13.10   15.19    7.36   22.28    9.18   15.13              0.63              0.63              7.06              6.94
2016 05 15    8.41   15.03   12.31   19.72   11.32   15.01              0.23              0.23              -999              2.52
2016 05 16   10.29   14.37    8.75   19.79    9.49   13.81              0.64              0.64              7.27              7.17
2016 05 17   12.83   15.67   10.71   22.24    9.42   15.85              0.64              0.64              7.18              7.16
2016 05 18   13.07   17.51   10.90   25.11   12.04   18.93              0.64              0.64              7.25              7.18
2016 05 19   13.91   19.71   10.79   27.94   14.03   21.08              0.64              0.64              7.22              7.20
2016 05 20   14.69   19.26   10.61   27.30   12.61   19.85              0.64              0.64              7.18              7.15
2016 05 21   15.02   18.83    9.24   26.70   11.68   19.77              0.63              0.63              -999              7.10
2016 05 22   13.84   19.73   10.20   27.06   13.22   20.58              0.65              0.65              7.31              7.27
2016 05 23    9.45   18.16   11.73   23.09   13.65   18.37              0.40              0.40              -999              4.55
2016 05 24    7.25   17.03   13.82   19.73   12.48   16.27              0.38              0.38              -999              4.35
2016 05 25    9.73   17.29   13.66   21.56   11.83   16.63              0.49              0.49              -999              5.60
2016 05 26    7.41   17.47   14.91   20.82   13.40   17.06              0.04              0.04              -999              0.46
2016 05 27   10.90   18.77   12.93   24.47   13.58   18.54              0.53              0.53              7.29              6.00
2016 05 28    9.64   18.74   12.39   23.42   13.78   18.40              0.64              0.64              7.36              7.28
2016 05 29   10.39   19.51   13.45   24.92   14.52   19.23              0.59              0.59              7.19              6.69
2016 05 30   11.52   18.77   13.07   24.49   12.97   18.06              0.64              0.64              7.33              7.26
2016 05 31   10.58   19.14   14.69   23.98   13.41   18.56              0.60              0.60              -999              6.89
2016 06 01   11.75   19.74   11.90   25.44   13.69   19.70              0.60              0.60              6.99              6.92
2016 06 02   12.35   19.83   12.62   25.36   13.02   19.22              0.60              0.60              6.93              6.89
2016 06 03    9.76   19.25   13.50   24.34   14.58   19.33              0.59              0.59              -999              6.77
2016 06 04    7.49   18.97   12.90   23.73   16.24   19.24              0.28              0.28              -999              3.26
2016 06 05   13.43   21.51   13.89   27.48   14.05   21.15              0.60              0.60              6.90              6.88
2016 06 06    8.06   20.43   13.79   24.77   16.71   20.12              0.38              0.38              -999              4.35
2016 06 07    8.89   21.47   15.76   24.98   16.09   20.15              0.53              0.53              -999              6.15
2016 06 08    8.24   20.54   15.65   24.13   15.88   19.40              0.51              0.51              -999              5.92
2016 06 09   12.05   22.28   15.39   27.44   15.39   21.40              0.58              0.58              6.89              6.67
2016 06 10   11.05   22.23   16.53   26.52   15.48   21.17              0.58              0.58              -999              6.67
2016 06 11    8.21   22.77   18.17   25.70   17.49   21.61              0.22              0.22              -999              2.58
2016 06 12    8.45   22.26   17.84   25.44   16.98   21.36              0.30              0.30              -999              3.46
2016 06 13   11.25   23.14   15.63   27.59   16.34   21.94              0.55              0.55              6.86              6.41
2016 06 14   10.98   22.83   16.30   27.24   16.26   21.44              0.47              0.47              -999              5.38
2016 06 15    5.28   20.14   17.43   23.02   17.74   19.93              0.17              0.17              -999              1.97
2016 06 16    8.28   21.29   16.37   24.70   16.42   20.15              0.49              0.49              -999              5.70
2016 06 17   10.58   21.62   16.55   25.89   15.31   20.80              0.58              0.58              6.86              6.71
2016 06 18    9.96   22.25   16.38   26.72   16.77   21.42              0.58              0.58              -999              6.67
2016 06 19    8.71   23.38   16.87   27.01   18.30   22.24              0.54              0.54              6.81              6.30
2016 06 20   10.21   23.06   16.90   28.30   18.09   22.58              0.43              0.43              -999              4.92
2016 06 21   11.08   23.94   16.41   29.02   17.94   23.31              0.41              0.41              -999              4.69
2016 06 22    7.75   23.11   18.52   26.85   19.10   22.89              0.22              0.22              -999              2.55
2016 06 23   10.22   23.51   18.25   27.94   17.72   22.48              0.45              0.45              -999              5.18
2016 06 24    9.35   22.56   18.06   26.66   17.31   21.88              0.31              0.31              -999              3.54
2016 06 25    9.26   21.91   15.29   25.37   16.11   21.06              0.52              0.52              -999              5.97
2016 06 26   12.32   23.62   16.16   28.74   16.42   22.57              0.59              0.59              6.90              6.84
2016 06 27    9.44   22.21   16.16   27.32   17.88   21.71              0.30              0.30              -999              3.47
2016 06 28   10.31   24.34   16.72   28.68   18.36   23.22              0.52              0.52              -999              5.97
2016 06 29    9.07   23.70   17.10   27.37   18.29   22.83              0.49              0.49              -999              5.68
2016 06 30    7.71   24.53   19.64   27.68   19.96   23.37              0.22              0.22              -999              2.59
2016 07 01    4.71   22.86   21.47   25.79   21.08   22.95              0.04              0.04              -999              0.43
2016 07 02    6.74   23.73   19.82   26.59   19.85   22.88              0.52              0.52              -999              5.96
2016 07 03    5.24   21.26   18.51   23.76   18.52   21.27              0.18              0.18              -999              2.07
2016 07 04    6.35   20.78   18.45   23.96   17.61   20.83              0.13              0.13              -999              1.53
2016 07 05    5.38   23.33   22.60   25.69   20.31   23.58              0.09              0.09              -999              1.05
2016 07 06    6.07   22.63   19.65   25.19   19.12   21.81              0.40              0.40              -999              4.61
2016 07 07    7.10   22.84   19.39   25.92   18.81   22.64              0.50              0.50              -999              5.68
2016 07 08    9.35   24.87   20.38   29.07   19.72   24.86              0.59              0.59              6.82              6.76
2016 07 09    8.24   25.06   20.62   28.84   20.60   24.68              0.60              0.60              -999              6.83
2016 07 10    8.20   24.98   20.15   29.16   20.95   25.06              0.57              0.57              -999              6.45
2016 07 11    7.21   24.72   20.21   28.61   21.41   25.29              0.58              0.58              -999              6.60
2016 07 12    8.05   25.18   19.46   28.91   20.86   24.93              0.51              0.51              -999              5.76
2016 07 13    8.06   24.42   20.30   28.03   19.97   23.98              0.30              0.30              -999              3.36
2016 07 14    8.62   24.70   20.43   28.59   19.97   24.21              0.58              0.58              6.81              6.55
2016 07 15    5.75   22.63   18.75   25.84   20.10   22.76              0.22              0.22              -999              2.51
2016 07 16    5.18   21.75   19.96   24.83   19.65   21.57              0.09              0.09              -999              1.05
2016 07 17    4.89   22.33   19.47   24.10   19.21   21.50              0.26              0.26              -999              2.87
2016 07 18    7.93   23.54   19.41   26.86   18.93   22.84              0.54              0.54              -999              6.05
2016 07 19   10.69   24.39   19.62   29.15   18.46   24.41              0.58              0.58              6.74              6.53
2016 07 20    8.55   25.48   21.46   29.36   20.81   25.21              0.51              0.51              -999              5.71
2016 07 21    7.10   24.10   20.38   28.20   21.10   24.21              0.41              0.41              -999              4.55
2016 07 22    8.66   25.76   22.00   29.73   21.07   25.47              0.51              0.51              6.44              5.73
2016 07 23    7.46   25.63   22.53   29.21   21.75   25.27              0.30              0.30              -999              3.34
2016 07 24    4.74   25.91   23.91   28.42   23.68   25.69              0.20              0.20              -999              2.17
2016 07 25    5.73   26.36   23.76   28.94   23.21   25.85              0.43              0.43              -999              4.74
2016 07 26    5.21   25.56   23.33   27.92   22.71   25.32              0.37              0.37              -999              4.07
2016 07 27    3.58   26.03   24.25   27.80   24.22   25.96              0.18              0.18              -999              1.94
2016 07 28    4.49   26.10   23.05   28.14   23.65   25.59              0.54              0.54              -999              5.87
2016 07 29    4.67   25.09   23.25   27.39   22.72   24.89              0.27              0.27              -999              2.93
2016 07 30    5.16   26.55   24.51   29.32   24.16   26.46              0.46              0.46              -999              4.99
2016 07 31    4.06   25.95   23.55   28.20   24.14   26.26              0.50              0.50              6.23              5.45
2016 08 01    3.63   25.24   22.29   27.62   24.00   25.87              0.35              0.35              -999              3.75
2016 08 02    5.43   25.73   22.13   28.38   22.95   25.95              0.32              0.32              -999              3.44
2016 08 03    7.86   27.10   22.22   30.64   22.78   26.99              0.58              0.58              -999              6.27
2016 08 04    8.49   27.81   22.43   31.95   23.47   28.03              0.60              0.60              6.60              6.41
2016 08 05    9.89   28.00   22.44   32.39   22.50   28.00              0.61              0.61              -999              6.50
2016 08 06    8.73   27.90   22.76   31.98   23.25   27.77              0.58              0.58              6.51              6.20
2016 08 07    6.30   27.60   22.50   31.01   24.71   27.70              0.61              0.61              6.47              6.42
2016 08 08    7.20   27.84   22.98   31.26   24.06   27.63              0.54              0.54              -999              5.66
2016 08 09    8.54   27.61   22.91   31.24   22.69   27.13              0.57              0.57              6.40              5.98
2016 08 10    7.96   27.77   22.92   31.20   23.24   27.14              0.59              0.59              -999              6.23
2016 08 11    8.26   28.41   23.20   32.43   24.18   27.89              0.60              0.60              6.40              6.28
2016 08 12    8.65   28.61   23.87   32.40   23.75   27.86              0.60              0.60              -999              6.22
2016 08 13    7.68   28.56   24.18   31.59   23.91   27.74              0.59              0.59              6.25              6.06
2016 08 14    5.25   27.84   24.79   30.10   24.85   27.53              0.27              0.27              -999              2.75
2016 08 15    8.31   27.09   20.75   30.67   22.36   26.64              0.54              0.54              -999              5.51
2016 08 16    9.29   27.81   20.98   31.62   22.33   27.22              0.59              0.59              6.36              6.01
2016 08 17   10.07   28.33   21.13   32.43   22.36   27.56              0.56              0.56              -999              5.69
2016 08 18    9.39   28.09   21.54   32.11   22.72   27.54              0.46              0.46              -999              4.63
2016 08 19    6.43   27.59   22.59   30.65   24.22   27.20              0.34              0.34              -999              3.45
2016 08 20    7.65   27.81   22.42   31.46   23.81   27.40              0.44              0.44              -999              4.38
2016 08 21    9.29   28.47   21.20   32.62   23.34   27.85              0.51              0.51              -999              5.11
2016 08 22    9.01   28.70   21.40   32.39   23.38   27.82              0.60              0.60              6.09              5.91
2016 08 23    8.03   28.06   21.85   31.03   23.00   27.12              0.50              0.50              -999              4.98
2016 08 24    8.36   27.78   20.64   31.10   22.74   26.97              0.50              0.50              -999              4.95
2016 08 25    7.44   26.36   21.50   30.07   22.63   25.88              0.34              0.34              -999              3.32
2016 08 26   10.14   22.70   15.75   26.06   15.92   21.71              0.52              0.52              5.99              5.03
2016 08 27   12.36   22.00   13.55   26.67   14.31   20.71              0.53              0.53              -999              5.13
2016 08 28    8.38   21.42   15.25   24.84   16.47   20.28              0.48              0.48              -999              4.61
2016 08 29   10.63   21.62   14.44   26.31   15.68   20.72              0.59              0.59              5.95              5.66
2016 08 30    7.46   20.84   14.73   24.04   16.58   19.80              0.34              0.34              -999              3.26
2016 08 31    3.40   17.97   15.15   19.39   15.99   17.62              0.15              0.15              -999              1.40
2016 09 01   10.26   21.98   18.63   27.18   16.92   22.19              0.52              0.52              -999              4.85
2016 09 02    7.56   23.29   18.89   27.53   19.97   22.94              0.56              0.56              -999              5.21
2016 09 03    7.84   23.79   19.54   27.27   19.43   23.02              0.47              0.47              5.71              4.40
2016 09 04    6.72   23.39   19.89   26.72   20.00   23.29              0.37              0.37              -999              3.45
2016 09 05    9.04   24.88   19.29   29.16   20.13   24.05              0.44              0.44              -999              4.05
2016 09 06    7.66   23.07   18.55   27.36   19.70   22.87              0.47              0.47              -999              4.32
2016 09 07    9.36   24.05   17.32   28.00   18.64   23.06              0.51              0.51              -999              4.62
2016 09 08    6.24   23.10   18.17   26.15   19.91   22.60              0.39              0.39              -999              3.51
2016 09 09    7.10   23.37   17.41   26.78   19.68   22.74              0.60              0.60              5.50              5.36
2016 09 10    7.99   23.20   17.26   26.55   18.57   22.43              0.50              0.50              -999              4.47
2016 09 11    8.28   23.43   17.50   26.91   18.64   22.76              0.44              0.44              -999              3.90
2016 09 12    8.49   24.26   17.79   27.84   19.35   23.30              0.52              0.52              5.35              4.61
2016 09 13    9.71   23.74   17.94   27.91   18.20   22.85              0.55              0.55              -999              4.86
2016 09 14    8.47   23.62   17.46   27.49   19.01   22.75              0.54              0.54              -999              4.72
2016 09 15    9.65   22.96   15.48   27.54   17.89   22.45              0.51              0.51              -999              4.42
2016 09 16    6.29   21.75   16.09   25.75   19.46   22.09              0.42              0.42              -999              3.58
2016 09 17    7.89   21.26   16.68   25.67   17.78   20.85              0.43              0.43              5.10              3.70
2016 09 18    7.82   20.70   15.27   24.84   17.02   20.16              0.48              0.48              -999              4.07
2016 09 19    9.60   20.21   13.94   24.51   14.91   19.13              0.57              0.57              -999              4.78
2016 09 20   11.69   18.94   10.17   24.02   12.33   17.80              0.63              0.63              5.27              5.23
2016 09 21   11.34   18.80   10.96   23.18   11.84   17.85              0.49              0.49              -999              4.09
2016 09 22   10.58   20.67   12.28   24.79   14.21   19.50              0.58              0.58              -999              4.80
2016 09 23   10.12   20.65   12.84   25.31   15.19   20.14              0.57              0.57              4.97              4.69
2016 09 24   10.51   21.23   13.60   26.33   15.82   20.79              0.57              0.57              -999              4.58
2016 09 25    8.70   21.97   14.14   26.77   18.07   21.79              0.53              0.53              -999              4.27
2016 09 26   10.63   22.42   15.42   27.75   17.11   22.15              0.39              0.39              -999              3.11
2016 09 27    4.74   20.66   18.20   22.88   18.14   20.47              0.11              0.11              -999              0.89
2016 09 28    8.80   20.19   14.28   24.35   15.55   19.18              0.15              0.15              -999              1.18
2016 09 29    9.50   19.55   12.81   23.86   14.36   18.59              0.49              0.49              -999              3.85
2016 09 30    8.20   19.16   13.86   22.96   14.76   18.59              0.26              0.26              -999              2.00
2016 10 01    7.28   19.51   14.29   23.55   16.27   19.78              0.35              0.35              -999              2.66
2016 10 02    5.00   18.51   15.62   21.15   16.15   18.65              0.08              0.08              -999              0.61
2016 10 03    9.47   21.13   17.37   25.40   15.93   20.84              0.55              0.55              4.57              4.09
2016 10 04   11.77   18.70   14.58   24.64   12.87   18.42              0.63              0.63              4.69              4.67
2016 10 05   10.48   18.95   14.81   24.22   13.74   18.31              0.60              0.60              4.45              4.44
2016 10 06   11.29   16.98   10.63   21.84   10.55   16.09              0.63              0.63              4.61              4.58
2016 10 07    7.62   18.12   14.19   21.82   14.20   17.78              0.27              0.27              -999              1.95
2016 10 08   11.35   16.61   10.63   20.30    8.95   15.73              0.55              0.55              -999              3.95
2016 10 09   10.07   12.16    2.64   15.42    5.35   10.20              0.64              0.64              4.57              4.53
2016 10 10   12.73   12.79    2.61   17.92    5.19   12.39              0.61              0.61              4.46              4.29
2016 10 11    7.89   14.64    7.98   19.69   11.80   14.83              0.54              0.54              -999              3.74
2016 10 12   10.80   13.22    5.28   18.44    7.64   12.35              0.63              0.63              -999              4.34
2016 10 13   10.52   13.97    4.50   19.53    9.00   13.75              0.57              0.57              4.26              3.93
2016 10 14   10.15   14.78    9.21   21.03   10.88   15.58              0.57              0.57              4.10              3.87
2016 10 15   12.00   16.34   10.59   23.46   11.46   17.58              0.56              0.56              -999              3.73
2016 10 16    5.00   15.20   12.38   18.72   13.72   15.58              0.12              0.12              -999              0.78
2016 10 17    9.69   14.91   11.51   20.27   10.59   14.86              0.50              0.50              -999              3.27
2016 10 18   12.11   14.15    6.95   21.01    8.90   14.48              0.59              0.59              4.01              3.86
2016 10 19   10.17   15.41   11.26   21.58   11.41   15.38              0.58              0.58              3.93              3.75
2016 10 20   11.63   15.52   10.38   22.35   10.72   15.26              0.59              0.59              3.82              3.74
2016 10 21    7.05   14.42   10.32   18.32   11.27   14.19              0.31              0.31              -999              1.99
2016 10 22    9.82   16.41   11.03   20.70   10.88   15.60              0.39              0.39              -999              2.45
2016 10 23    7.97   12.68    7.56   15.24    7.27   12.01              0.08              0.08              -999              0.49
2016 10 24   12.55   12.82    6.19   18.14    5.59   11.96              0.60              0.60              3.71              3.68
2016 10 25    6.57   14.00   10.72   17.92   11.35   13.63              0.32              0.32              -999              1.96
2016 10 26    9.62   11.49    7.68   15.98    6.36   11.43              0.18              0.18              -999              1.08
2016 10 27   13.51   11.48    7.47   18.03    4.52   11.48              0.45              0.45              3.54              2.69
2016 10 28   10.69   13.05    7.81   17.59    6.90   12.50              0.35              0.35              -999              2.09
2016 10 29    8.08    7.27   -0.35    9.81    1.73    6.00              0.33              0.33              -999              1.91
2016 10 30   12.49    6.80   -4.25   12.24   -0.24    6.02              0.61              0.61              3.57              3.54
2016 10 31   11.00    7.06   -1.27   10.08   -0.91    5.85              0.12              0.12              -999              0.71
2016 11 01   10.03    2.67   -6.44    6.46   -3.57    0.41              0.64              0.64              3.71              3.67
2016 11 02   10.57    4.40   -2.30    8.18   -2.38    3.29              0.50              0.50              -999              2.83
2016 11 03    8.72    7.45    3.19   12.95    4.24    7.48              0.55              0.55              -999              3.08
2016 11 04    8.54   10.69    8.79   15.21    6.67   11.17              0.33              0.33              -999              1.82
2016 11 05    7.42   13.14   11.22   18.02   10.59   13.63              0.43              0.43              -999              2.39
2016 11 06    5.98   10.94    6.61   14.77    8.78   10.93              0.44              0.44              -999              2.42
